Initialising...
Starting CloudSim version 3.0
Datacenter_0 is starting...
Datacenter_1 is starting...
Broker1 is starting...
Entities started.
0.0: Broker1: Cloud Resource List received with 2 resource(s)
0.1: Broker1: VM #52 has been created in Source DC, Host #46
0.1: Broker1: VM #409 has been created in Source DC, Host #47
0.1: Broker1: VM #3 has been created in Source DC, Host #48
0.1: Broker1: VM #458 has been created in Source DC, Host #49
0.1: Broker1: VM #145 has been created in Source DC, Host #50
0.1: Broker1: VM #174 has been created in Source DC, Host #51
0.1: Broker1: VM #36 has been created in Source DC, Host #52
0.1: Broker1: VM #288 has been created in Source DC, Host #53
0.1: Broker1: VM #26 has been created in Source DC, Host #54
0.1: Broker1: VM #486 has been created in Source DC, Host #55
0.1: Broker1: VM #140 has been created in Source DC, Host #56
0.1: Broker1: VM #534 has been created in Source DC, Host #57
0.1: Broker1: VM #580 has been created in Source DC, Host #58
0.1: Broker1: VM #137 has been created in Source DC, Host #59
0.1: Broker1: VM #272 has been created in Source DC, Host #60
0.1: Broker1: VM #537 has been created in Source DC, Host #61
0.1: Broker1: VM #378 has been created in Source DC, Host #62
0.1: Broker1: VM #464 has been created in Source DC, Host #63
0.1: Broker1: VM #375 has been created in Source DC, Host #64
0.1: Broker1: VM #349 has been created in Source DC, Host #65
0.1: Broker1: VM #264 has been created in Source DC, Host #66
0.1: Broker1: VM #307 has been created in Source DC, Host #67
0.1: Broker1: VM #467 has been created in Source DC, Host #68
0.1: Broker1: VM #351 has been created in Source DC, Host #69
0.1: Broker1: VM #297 has been created in Source DC, Host #70
0.1: Broker1: VM #354 has been created in Source DC, Host #71
0.1: Broker1: VM #347 has been created in Source DC, Host #72
0.1: Broker1: VM #75 has been created in Source DC, Host #73
0.1: Broker1: VM #207 has been created in Source DC, Host #74
0.1: Broker1: VM #136 has been created in Source DC, Host #75
0.1: Broker1: VM #211 has been created in Source DC, Host #76
0.1: Broker1: VM #557 has been created in Source DC, Host #77
0.1: Broker1: VM #525 has been created in Source DC, Host #78
0.1: Broker1: VM #553 has been created in Source DC, Host #79
0.1: Broker1: VM #285 has been created in Source DC, Host #80
0.1: Broker1: VM #39 has been created in Source DC, Host #81
0.1: Broker1: VM #344 has been created in Source DC, Host #82
0.1: Broker1: VM #299 has been created in Source DC, Host #83
0.1: Broker1: VM #166 has been created in Source DC, Host #84
0.1: Broker1: VM #388 has been created in Source DC, Host #85
0.1: Broker1: VM #158 has been created in Source DC, Host #86
0.1: Broker1: VM #410 has been created in Source DC, Host #87
0.1: Broker1: VM #185 has been created in Source DC, Host #88
